Month,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),City,Year
2018-08,39.2962962962963,95.93827586206896,40.90428571428571,10.308275862068966,0.7462068965517241,13.799285714285714,vishakhapatnam,2018
2018-09,44.791333333333334,106.42066666666666,37.717,5.240666666666667,0.822,23.266666666666666,vishakhapatnam,2018
2018-10,61.083333333333336,142.50580645161293,42.79419354838709,8.934516129032259,0.669032258064516,54.16866666666667,vishakhapatnam,2018
2018-11,53.03619047619048,102.62285714285714,25.01571428571429,7.607142857142857,0.6952380952380952,63.021904761904764,vishakhapatnam,2018
2018-12,75.24965517241378,130.79142857142855,37.46103448275862,8.99846153846154,0.7633333333333333,99.6355172413793,vishakhapatnam,2018
2019-01,115.60100000000001,212.59193548387097,62.814516129032256,19.20225806451613,1.0961290322580644,80.56064516129032,vishakhapatnam,2019
2019-02,68.1826923076923,155.058,47.12653846153846,12.62923076923077,0.9303846153846155,41.777692307692305,vishakhapatnam,2019
2019-03,30.635483870967743,94.75645161290322,34.556774193548385,12.460645161290323,0.7135483870967743,17.167419354838707,vishakhapatnam,2019
2019-04,27.082758620689653,92.39551724137931,29.97241379310345,8.202413793103448,0.7710344827586206,10.87241379310345,vishakhapatnam,2019
2019-05,41.47838709677419,137.90612903225806,29.898064516129033,8.19,0.8219354838709677,21.303870967741933,vishakhapatnam,2019
2019-06,38.358620689655176,111.60466666666666,42.88699999999999,12.457666666666666,0.8133333333333332,21.662,vishakhapatnam,2019
2019-07,30.501612903225805,98.49354838709677,38.89096774193549,12.091612903225805,0.73,10.971290322580646,vishakhapatnam,2019
2019-08,33.39892857142857,92.10607142857143,24.40107142857143,12.356071428571429,0.8871428571428571,12.246071428571428,vishakhapatnam,2019
2019-09,24.442307692307693,69.79615384615384,31.409230769230767,14.325384615384614,0.8584615384615385,21.339615384615385,vishakhapatnam,2019
2019-10,31.59032258064516,80.27032258064517,39.30096774193548,23.216129032258067,0.8112903225806452,27.16,vishakhapatnam,2019
2019-11,70.55827586206897,131.6206896551724,39.96965517241379,12.132068965517242,0.9041379310344827,65.66793103448275,vishakhapatnam,2019
2019-12,55.18322580645162,101.16681818181819,33.48967741935484,8.15516129032258,0.9738709677419355,67.10806451612903,vishakhapatnam,2019
2020-01,59.185483870967744,120.04709677419355,35.730322580645165,9.44516129032258,1.0990322580645162,49.001612903225805,vishakhapatnam,2020
2020-02,44.95724137931035,95.12517241379311,35.1148275862069,6.589310344827586,1.0148275862068965,29.728965517241377,vishakhapatnam,2020
2020-03,29.563870967741938,77.56225806451613,30.570645161290326,9.549032258064516,0.7138709677419355,22.38290322580645,vishakhapatnam,2020
2020-04,16.668928571428573,53.13142857142857,28.016428571428573,6.862142857142857,0.11,15.053214285714287,vishakhapatnam,2020
2020-05,17.926774193548386,68.8967741935484,22.548709677419353,8.48225806451613,0.19677419354838707,22.146129032258063,vishakhapatnam,2020
2020-06,23.456666666666667,80.84733333333334,35.894,9.066666666666666,0.6306666666666667,29.316,vishakhapatnam,2020
2020-07,25.70193548387097,75.85967741935484,34.49967741935484,8.193548387096774,0.6496774193548387,26.017096774193547,vishakhapatnam,2020
2020-08,25.451538461538462,71.09225806451613,28.02,10.852903225806452,0.3470967741935484,25.706774193548387,vishakhapatnam,2020
2020-09,29.181333333333335,76.364,31.951,7.861666666666666,0.3626666666666667,29.380333333333333,vishakhapatnam,2020
2020-10,48.663548387096775,107.58741935483872,36.49645161290323,7.698387096774193,0.4212903225806452,33.597419354838706,vishakhapatnam,2020
2020-11,59.94392857142857,121.70071428571428,23.453928571428573,11.222857142857142,0.7125,57.809285714285714,vishakhapatnam,2020
2020-12,95.98516129032258,195.57419354838711,27.196129032258067,13.794516129032258,1.2367741935483871,66.85,vishakhapatnam,2020
2021-01,83.04387096774194,165.21129032258065,46.92161290322581,14.249677419354839,0.9529032258064516,33.88677419354839,vishakhapatnam,2021
2021-02,63.800357142857145,154.1157142857143,48.28928571428571,12.058214285714286,0.5775,25.326785714285712,vishakhapatnam,2021
2021-03,47.67935483870968,137.24290322580643,48.20935483870968,8.56516129032258,0.8258064516129032,13.806451612903226,vishakhapatnam,2021
2021-04,33.50259259259259,95.98,37.654444444444444,13.407037037037037,0.4125925925925926,11.324074074074074,vishakhapatnam,2021
2021-05,24.313870967741938,75.46290322580644,31.57677419354839,12.643870967741934,0.477741935483871,13.890645161290323,vishakhapatnam,2021
2021-06,31.71833333333333,94.10766666666667,36.867666666666665,9.8,0.6353333333333333,11.666666666666666,vishakhapatnam,2021
2021-07,24.973548387096773,77.6916129032258,38.00096774193548,10.03483870967742,0.7367741935483871,8.473225806451614,vishakhapatnam,2021
2021-08,30.496129032258064,85.49548387096775,37.41677419354839,13.807419354838709,0.7764516129032258,9.078064516129032,vishakhapatnam,2021
2021-09,25.544333333333334,82.71766666666666,37.12933333333333,14.463333333333333,0.8246666666666667,14.125,vishakhapatnam,2021
2021-10,44.43064516129032,107.63806451612902,32.76387096774194,11.663225806451614,0.7087096774193548,24.54032258064516,vishakhapatnam,2021
2021-11,50.41266666666666,87.58033333333333,20.76066666666667,18.52733333333333,0.6413333333333333,38.64366666666667,vishakhapatnam,2021
2021-12,60.17709677419355,119.7074193548387,37.91677419354839,15.961290322580645,0.63,35.75451612903226,vishakhapatnam,2021
2022-01,65.74935483870968,132.30806451612904,38.39161290322581,18.01290322580645,0.5964516129032258,27.771,vishakhapatnam,2022
2022-02,54.17035714285714,131.48777777777778,47.902857142857144,13.784642857142858,0.4589285714285714,31.948214285714283,vishakhapatnam,2022
2022-03,52.57677419354838,139.2741935483871,46.067419354838705,14.010967741935483,0.6058064516129033,21.61032258064516,vishakhapatnam,2022
2022-04,20.270333333333333,79.19133333333333,27.859333333333332,16.00766666666667,0.63,16.679666666666666,vishakhapatnam,2022
2022-05,33.5403448275862,97.99275862068966,27.19965517241379,13.18,0.20400000000000001,18.883333333333333,vishakhapatnam,2022
2022-06,36.003,97.47166666666666,34.537666666666674,11.954666666666666,0.442,8.380666666666666,vishakhapatnam,2022
2022-07,29.129677419354838,90.40967741935484,32.73064516129032,11.796451612903226,0.40677419354838706,5.337096774193549,vishakhapatnam,2022
2022-08,29.536451612903225,95.67354838709677,31.13967741935484,9.757741935483871,0.38741935483870965,7.696129032258064,vishakhapatnam,2022
2022-09,29.470666666666666,85.08633333333334,32.443,12.995333333333333,0.45666666666666667,16.509333333333334,vishakhapatnam,2022
2022-10,41.803548387096775,94.01096774193549,31.333870967741937,22.543870967741935,0.48451612903225805,24.07935483870968,vishakhapatnam,2022
2022-11,70.896,155.472,41.508,23.28933333333333,0.612,28.973666666666666,vishakhapatnam,2022
2022-12,78.88354838709677,156.73193548387096,34.40096774193549,22.836451612903225,0.7132258064516129,23.23677419354839,vishakhapatnam,2022
2023-01,89.6629109030874,190.15249902309537,39.680395472083674,5.885837201860091,0.9188056302270012,16.71430794385134,vishakhapatnam,2023
2023-02,65.01074543746645,170.87599190373948,35.38198403113258,6.591752745838473,1.0261401860797996,14.133667695473251,vishakhapatnam,2023
2023-03,52.40580066588131,156.04051134797103,40.25730155438082,12.831202401694231,1.0134586541841955,18.34157057530519,vishakhapatnam,2023
2023-04,44.510560735058014,126.63013340574481,34.07986490356463,13.62660454907535,0.6817128783304055,19.7250557725286,vishakhapatnam,2023
2023-05,38.48877801802504,110.51279713741144,36.13479689366786,13.879511823075111,0.45563257478133,20.792999803411355,vishakhapatnam,2023
2023-06,42.96985870918415,130.85171925533498,41.58132952069717,11.482033020571333,0.562247239729225,19.116707767093637,vishakhapatnam,2023
2023-07,29.33684902357815,86.96881138574687,37.168381753823546,11.841723048523493,0.4899571537333634,15.050040973643245,vishakhapatnam,2023
2023-08,39.48723531481246,124.66198222619154,27.100366762866763,12.450563671817669,0.7969920886708044,14.85639283496489,vishakhapatnam,2023
2023-09,37.591031095514786,96.07397977661724,29.285846115475746,17.88238033003522,0.6613334922629407,19.78477274162483,vishakhapatnam,2023
2023-10,64.11674869563193,162.97656438154334,39.65875373778863,5.83818025291385,0.7435842870702618,18.609065642506366,vishakhapatnam,2023
2023-11,60.73927790689728,129.42148267878216,26.944928293023402,6.497456050818843,0.7269815607332818,25.460031007750832,vishakhapatnam,2023
2023-12,73.2154085687571,144.85297482227267,39.61865734442744,10.934606222743932,0.9259805257558125,21.17621345343573,vishakhapatnam,2023
